Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2021-02-07,Province 1,Ilam,476,470,5,1
2021-02-07,Province 1,Udayapur,678,665,10,3
2021-02-07,Province 1,Okhaldhunga,273,263,6,4
2021-02-07,Province 1,Khotang,224,221,1,2
2021-02-07,Province 1,Jhapa,5014,4968,40,6
2021-02-07,Province 1,Taplejung,161,160,0,1
2021-02-07,Province 1,Terhathum,160,149,5,6
2021-02-07,Province 1,Dhankuta,273,262,9,2
2021-02-07,Province 1,Panchthar,183,179,2,2
2021-02-07,Province 1,Bhojpur,163,160,3,0
2021-02-07,Province 1,Morang,13173,13104,66,3
2021-02-07,Province 1,Sankhuwasabha,392,390,1,1
2021-02-07,Province 1,Sunsari,9129,9048,76,5
2021-02-07,Province 1,Solukhumbu,192,187,5,0
2021-02-07,Province 2,Dhanusa,3074,3039,29,6
2021-02-07,Province 2,Parsa,3489,3429,54,6
2021-02-07,Province 2,Bara,2161,2121,32,8
2021-02-07,Province 2,Mahottari,2047,2025,19,3
2021-02-07,Province 2,Rautahat,2790,2768,17,5
2021-02-07,Province 2,Saptari,2149,2114,25,10
2021-02-07,Province 2,Sarlahi,2845,2820,22,3
2021-02-07,Province 2,Siraha,2273,2250,21,2
2021-02-07,Bagmati,Kathmandu,101808,100184,500,1124
2021-02-07,Bagmati,Kavrepalanchok,3578,3534,31,13
2021-02-07,Bagmati,Chitawan,7985,7878,65,42
2021-02-07,Bagmati,Dolakha,782,761,16,5
2021-02-07,Bagmati,Dhading,1779,1752,23,4
2021-02-07,Bagmati,Nuwakot,1576,1539,18,19
2021-02-07,Bagmati,Bhaktapur,9244,9112,115,17
2021-02-07,Bagmati,Makwanpur,4414,4372,35,7
2021-02-07,Bagmati,Rasuwa,236,229,1,6
2021-02-07,Bagmati,Ramechhap,563,550,11,2
2021-02-07,Bagmati,Lalitpur,16094,15902,161,31
2021-02-07,Bagmati,Sindhupalchok,1021,1001,16,4
2021-02-07,Bagmati,Sindhuli,592,576,8,8
2021-02-07,Gandaki,Kaski,7817,7645,106,66
2021-02-07,Gandaki,Gorkha,1511,1471,18,22
2021-02-07,Gandaki,Tanahu,1864,1824,30,10
2021-02-07,Gandaki,Nawalparasi East,3094,3078,9,7
2021-02-07,Gandaki,Parbat,500,487,4,9
2021-02-07,Gandaki,Manang,15,11,1,3
2021-02-07,Gandaki,Mustang,43,40,2,1
2021-02-07,Gandaki,Myagdi,297,277,4,16
2021-02-07,Gandaki,Lamjung,1147,1125,7,15
2021-02-07,Gandaki,Baglung,1281,1255,8,18
2021-02-07,Gandaki,Syangja,1197,1171,20,6
2021-02-07,Province 5,Arghakhanchi,1042,1022,10,10
2021-02-07,Province 5,Kapilbastu,2283,2246,19,18
2021-02-07,Province 5,Gulmi,1233,1197,13,23
2021-02-07,Province 5,Dang,4166,4093,39,34
2021-02-07,Province 5,Nawalparasi West,1611,1580,24,7
2021-02-07,Province 5,Palpa,2261,2222,23,16
2021-02-07,Province 5,Pyuthan,1083,1071,5,7
2021-02-07,Province 5,Bardiya,1940,1917,14,9
2021-02-07,Province 5,Banke,5090,5036,45,9
2021-02-07,Province 5,Rukum East,116,111,1,4
2021-02-07,Province 5,Rupandehi,9584,9437,93,54
2021-02-07,Province 5,Rolpa,323,316,3,4
2021-02-07,Karnali,Kalikot,291,289,2,0
2021-02-07,Karnali,Jajarkot,121,119,0,2
2021-02-07,Karnali,Jumla,478,473,1,4
2021-02-07,Karnali,Dolpa,55,53,1,1
2021-02-07,Karnali,Dailekh,1635,1628,5,2
2021-02-07,Karnali,Mugu,35,35,0,0
2021-02-07,Karnali,Rukum West,254,252,2,0
2021-02-07,Karnali,Salyan,674,672,0,2
2021-02-07,Karnali,Surkhet,2928,2911,15,2
2021-02-07,Karnali,Humla,37,34,1,2
2021-02-07,Sudurpaschim,Achham,1752,1746,5,1
2021-02-07,Sudurpaschim,Kanchanpur,1936,1916,11,9
2021-02-07,Sudurpaschim,Kailali,6078,6014,37,27
2021-02-07,Sudurpaschim,Dadeldhura,781,775,0,6
2021-02-07,Sudurpaschim,Doti,1425,1419,2,4
2021-02-07,Sudurpaschim,Darchula,409,404,4,1
2021-02-07,Sudurpaschim,Bajhang,1090,1081,2,7
2021-02-07,Sudurpaschim,Bajura,723,720,2,1
2021-02-07,Sudurpaschim,Baitadi,734,717,2,15
