Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2020-10-08,Province 1,Ilam,115,96,0,19
2020-10-08,Province 1,Udayapur,226,156,1,69
2020-10-08,Province 1,Okhaldhunga,127,96,0,31
2020-10-08,Province 1,Khotang,78,56,0,22
2020-10-08,Province 1,Jhapa,1038,852,7,179
2020-10-08,Province 1,Taplejung,33,23,0,10
2020-10-08,Province 1,Terhathum,44,32,1,11
2020-10-08,Province 1,Dhankuta,67,57,0,10
2020-10-08,Province 1,Panchthar,39,36,0,3
2020-10-08,Province 1,Bhojpur,53,38,0,15
2020-10-08,Province 1,Morang,4649,3000,37,1612
2020-10-08,Province 1,Sankhuwasabha,101,85,0,16
2020-10-08,Province 1,Sunsari,2594,1679,20,895
2020-10-08,Province 1,Solukhumbu,17,15,0,2
2020-10-08,Province 2,Dhanusa,2086,1990,20,76
2020-10-08,Province 2,Parsa,2874,2745,46,83
2020-10-08,Province 2,Bara,1586,1534,18,34
2020-10-08,Province 2,Mahottari,1599,1541,13,45
2020-10-08,Province 2,Rautahat,2325,2175,9,141
2020-10-08,Province 2,Saptari,1314,1219,11,84
2020-10-08,Province 2,Sarlahi,2446,2389,10,47
2020-10-08,Province 2,Siraha,1517,1298,11,208
2020-10-08,Bagmati,Kathmandu,29387,16822,124,12441
2020-10-08,Bagmati,Kavrepalanchok,742,482,5,255
2020-10-08,Bagmati,Chitawan,2842,1852,27,963
2020-10-08,Bagmati,Dolakha,152,126,5,21
2020-10-08,Bagmati,Dhading,616,427,3,186
2020-10-08,Bagmati,Nuwakot,241,155,0,86
2020-10-08,Bagmati,Bhaktapur,2939,1788,25,1126
2020-10-08,Bagmati,Makwanpur,1725,1292,14,419
2020-10-08,Bagmati,Rasuwa,21,18,1,2
2020-10-08,Bagmati,Ramechhap,206,159,0,47
2020-10-08,Bagmati,Lalitpur,3965,1915,34,2016
2020-10-08,Bagmati,Sindhupalchok,221,146,6,69
2020-10-08,Bagmati,Sindhuli,204,123,0,81
2020-10-08,Gandaki,Kaski,1168,918,12,238
2020-10-08,Gandaki,Gorkha,481,360,6,115
2020-10-08,Gandaki,Tanahu,557,445,5,107
2020-10-08,Gandaki,Nawalparasi East,1171,892,3,276
2020-10-08,Gandaki,Parbat,150,139,0,11
2020-10-08,Gandaki,Manang,4,4,0,0
2020-10-08,Gandaki,Mustang,1,1,0,0
2020-10-08,Gandaki,Myagdi,61,53,1,7
2020-10-08,Gandaki,Lamjung,472,419,0,53
2020-10-08,Gandaki,Baglung,517,379,1,137
2020-10-08,Gandaki,Syangja,476,391,3,82
2020-10-08,Province 5,Arghakhanchi,504,458,2,44
2020-10-08,Province 5,Kapilbastu,1447,1324,11,112
2020-10-08,Province 5,Gulmi,627,521,4,102
2020-10-08,Province 5,Dang,1343,1010,3,330
2020-10-08,Province 5,Nawalparasi West,628,551,9,49
2020-10-08,Province 5,Palpa,861,755,4,102
2020-10-08,Province 5,Pyuthan,601,541,2,58
2020-10-08,Province 5,Bardiya,798,652,5,141
2020-10-08,Province 5,Banke,2323,1827,20,476
2020-10-08,Province 5,Rukum East,80,79,0,1
2020-10-08,Province 5,Rupandehi,3498,2387,29,1082
2020-10-08,Province 5,Rolpa,154,133,0,21
2020-10-08,Karnali,Kalikot,154,121,0,33
2020-10-08,Karnali,Jajarkot,74,71,0,3
2020-10-08,Karnali,Jumla,276,220,0,56
2020-10-08,Karnali,Dolpa,10,5,1,4
2020-10-08,Karnali,Dailekh,1165,1110,1,54
2020-10-08,Karnali,Mugu,15,13,0,2
2020-10-08,Karnali,Rukum West,128,109,0,19
2020-10-08,Karnali,Salyan,433,384,0,49
2020-10-08,Karnali,Surkhet,1862,1288,5,569
2020-10-08,Karnali,Humla,10,5,0,5
2020-10-08,Sudurpaschim,Achham,1097,1019,3,75
2020-10-08,Sudurpaschim,Kanchanpur,904,827,1,76
2020-10-08,Sudurpaschim,Kailali,2806,2358,9,439
2020-10-08,Sudurpaschim,Dadeldhura,361,355,0,6
2020-10-08,Sudurpaschim,Doti,1095,1071,0,24
2020-10-08,Sudurpaschim,Darchula,162,105,0,57
2020-10-08,Sudurpaschim,Bajhang,599,574,1,24
2020-10-08,Sudurpaschim,Bajura,633,631,1,1
2020-10-08,Sudurpaschim,Baitadi,453,421,0,32
