Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2020-10-15,Province 1,Ilam,130,99,0,31
2020-10-15,Province 1,Udayapur,264,162,1,101
2020-10-15,Province 1,Okhaldhunga,143,96,0,47
2020-10-15,Province 1,Khotang,92,63,0,29
2020-10-15,Province 1,Jhapa,1241,910,9,322
2020-10-15,Province 1,Taplejung,35,26,0,9
2020-10-15,Province 1,Terhathum,49,37,3,9
2020-10-15,Province 1,Dhankuta,84,57,1,26
2020-10-15,Province 1,Panchthar,44,37,0,7
2020-10-15,Province 1,Bhojpur,62,46,0,16
2020-10-15,Province 1,Morang,5861,3652,40,2169
2020-10-15,Province 1,Sankhuwasabha,115,85,0,30
2020-10-15,Province 1,Sunsari,3957,1888,34,2035
2020-10-15,Province 1,Solukhumbu,20,16,0,4
2020-10-15,Province 2,Dhanusa,2219,2004,20,195
2020-10-15,Province 2,Parsa,3020,2795,46,179
2020-10-15,Province 2,Bara,1696,1534,18,144
2020-10-15,Province 2,Mahottari,1717,1585,14,118
2020-10-15,Province 2,Rautahat,2437,2176,9,252
2020-10-15,Province 2,Saptari,1497,1270,11,216
2020-10-15,Province 2,Sarlahi,2537,2423,12,102
2020-10-15,Province 2,Siraha,1671,1451,12,208
2020-10-15,Bagmati,Kathmandu,40071,24019,151,15901
2020-10-15,Bagmati,Kavrepalanchok,1025,555,7,463
2020-10-15,Bagmati,Chitawan,3280,2211,33,1036
2020-10-15,Bagmati,Dolakha,193,135,6,52
2020-10-15,Bagmati,Dhading,820,476,4,340
2020-10-15,Bagmati,Nuwakot,350,180,3,167
2020-10-15,Bagmati,Bhaktapur,3903,2484,33,1386
2020-10-15,Bagmati,Makwanpur,2200,1411,16,773
2020-10-15,Bagmati,Rasuwa,30,19,1,10
2020-10-15,Bagmati,Ramechhap,268,185,1,82
2020-10-15,Bagmati,Lalitpur,5564,2981,43,2540
2020-10-15,Bagmati,Sindhupalchok,308,174,9,125
2020-10-15,Bagmati,Sindhuli,300,154,0,146
2020-10-15,Gandaki,Kaski,1479,1039,12,428
2020-10-15,Gandaki,Gorkha,586,405,6,175
2020-10-15,Gandaki,Tanahu,699,484,5,210
2020-10-15,Gandaki,Nawalparasi East,1322,1019,4,299
2020-10-15,Gandaki,Parbat,168,145,0,23
2020-10-15,Gandaki,Manang,5,4,0,1
2020-10-15,Gandaki,Mustang,2,1,0,1
2020-10-15,Gandaki,Myagdi,74,54,1,19
2020-10-15,Gandaki,Lamjung,546,458,0,88
2020-10-15,Gandaki,Baglung,635,434,1,200
2020-10-15,Gandaki,Syangja,524,411,4,109
2020-10-15,Province 5,Arghakhanchi,582,469,4,109
2020-10-15,Province 5,Kapilbastu,1497,1369,11,117
2020-10-15,Province 5,Gulmi,677,555,4,118
2020-10-15,Province 5,Dang,1719,1104,3,612
2020-10-15,Province 5,Nawalparasi West,759,575,9,175
2020-10-15,Province 5,Palpa,937,779,4,154
2020-10-15,Province 5,Pyuthan,693,565,2,126
2020-10-15,Province 5,Bardiya,974,732,5,237
2020-10-15,Province 5,Banke,2562,2035,20,507
2020-10-15,Province 5,Rukum East,87,79,0,8
2020-10-15,Province 5,Rupandehi,4394,2782,40,1572
2020-10-15,Province 5,Rolpa,166,147,0,19
2020-10-15,Karnali,Kalikot,172,134,0,38
2020-10-15,Karnali,Jajarkot,74,73,0,1
2020-10-15,Karnali,Jumla,300,259,0,41
2020-10-15,Karnali,Dolpa,17,5,1,11
2020-10-15,Karnali,Dailekh,1252,1124,1,127
2020-10-15,Karnali,Mugu,16,15,0,1
2020-10-15,Karnali,Rukum West,151,113,0,38
2020-10-15,Karnali,Salyan,503,417,0,86
2020-10-15,Karnali,Surkhet,2238,1443,5,790
2020-10-15,Karnali,Humla,14,7,0,7
2020-10-15,Sudurpaschim,Achham,1130,1083,3,44
2020-10-15,Sudurpaschim,Kanchanpur,987,874,1,112
2020-10-15,Sudurpaschim,Kailali,3079,2686,9,384
2020-10-15,Sudurpaschim,Dadeldhura,395,359,0,36
2020-10-15,Sudurpaschim,Doti,1161,1108,0,53
2020-10-15,Sudurpaschim,Darchula,215,114,0,101
2020-10-15,Sudurpaschim,Bajhang,627,600,1,26
2020-10-15,Sudurpaschim,Bajura,635,633,1,1
2020-10-15,Sudurpaschim,Baitadi,489,430,0,59
