Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2021-02-19,Province 1,Ilam,478,471,5,2
2021-02-19,Province 1,Udayapur,680,668,10,2
2021-02-19,Province 1,Okhaldhunga,274,267,6,1
2021-02-19,Province 1,Khotang,225,223,1,1
2021-02-19,Province 1,Jhapa,5020,4977,40,3
2021-02-19,Province 1,Taplejung,162,161,0,1
2021-02-19,Province 1,Terhathum,160,152,5,3
2021-02-19,Province 1,Dhankuta,274,264,9,1
2021-02-19,Province 1,Panchthar,183,180,2,1
2021-02-19,Province 1,Bhojpur,163,160,3,0
2021-02-19,Province 1,Morang,13181,13108,66,7
2021-02-19,Province 1,Sankhuwasabha,394,391,2,1
2021-02-19,Province 1,Sunsari,9139,9059,76,4
2021-02-19,Province 1,Solukhumbu,192,187,5,0
2021-02-19,Province 2,Dhanusa,3076,3044,29,3
2021-02-19,Province 2,Parsa,3493,3434,54,5
2021-02-19,Province 2,Bara,2162,2127,32,3
2021-02-19,Province 2,Mahottari,2047,2027,19,1
2021-02-19,Province 2,Rautahat,2793,2771,17,5
2021-02-19,Province 2,Saptari,2153,2118,25,10
2021-02-19,Province 2,Sarlahi,2850,2822,22,6
2021-02-19,Province 2,Siraha,2274,2251,22,1
2021-02-19,Bagmati,Kathmandu,102310,100845,504,961
2021-02-19,Bagmati,Kavrepalanchok,3584,3549,32,3
2021-02-19,Bagmati,Chitawan,8104,7974,66,64
2021-02-19,Bagmati,Dolakha,789,766,16,7
2021-02-19,Bagmati,Dhading,1786,1758,23,5
2021-02-19,Bagmati,Nuwakot,1587,1560,18,9
2021-02-19,Bagmati,Bhaktapur,9286,9149,115,22
2021-02-19,Bagmati,Makwanpur,4427,4378,35,14
2021-02-19,Bagmati,Rasuwa,240,232,1,7
2021-02-19,Bagmati,Ramechhap,569,552,11,6
2021-02-19,Bagmati,Lalitpur,16192,16001,164,27
2021-02-19,Bagmati,Sindhupalchok,1026,1005,16,5
2021-02-19,Bagmati,Sindhuli,593,578,8,7
2021-02-19,Gandaki,Kaski,8019,7816,109,94
2021-02-19,Gandaki,Gorkha,1524,1488,19,17
2021-02-19,Gandaki,Tanahu,1873,1836,31,6
2021-02-19,Gandaki,Nawalparasi East,3116,3091,9,16
2021-02-19,Gandaki,Parbat,508,495,4,9
2021-02-19,Gandaki,Manang,15,11,1,3
2021-02-19,Gandaki,Mustang,43,41,2,0
2021-02-19,Gandaki,Myagdi,302,290,4,8
2021-02-19,Gandaki,Lamjung,1154,1140,7,7
2021-02-19,Gandaki,Baglung,1293,1271,8,14
2021-02-19,Gandaki,Syangja,1211,1178,22,11
2021-02-19,Province 5,Arghakhanchi,1046,1029,11,6
2021-02-19,Province 5,Kapilbastu,2285,2258,19,8
2021-02-19,Province 5,Gulmi,1236,1217,13,6
2021-02-19,Province 5,Dang,4183,4121,40,22
2021-02-19,Province 5,Nawalparasi West,1614,1586,24,4
2021-02-19,Province 5,Palpa,2277,2237,23,17
2021-02-19,Province 5,Pyuthan,1084,1076,5,3
2021-02-19,Province 5,Bardiya,1956,1926,14,16
2021-02-19,Province 5,Banke,5112,5061,45,6
2021-02-19,Province 5,Rukum East,119,114,1,4
2021-02-19,Province 5,Rupandehi,9617,9489,94,34
2021-02-19,Province 5,Rolpa,326,321,3,2
2021-02-19,Karnali,Kalikot,292,289,2,1
2021-02-19,Karnali,Jajarkot,122,120,0,2
2021-02-19,Karnali,Jumla,485,475,1,9
2021-02-19,Karnali,Dolpa,55,53,1,1
2021-02-19,Karnali,Dailekh,1637,1630,5,2
2021-02-19,Karnali,Mugu,35,35,0,0
2021-02-19,Karnali,Rukum West,254,252,2,0
2021-02-19,Karnali,Salyan,675,673,0,2
2021-02-19,Karnali,Surkhet,2932,2914,15,3
2021-02-19,Karnali,Humla,37,34,1,2
2021-02-19,Sudurpaschim,Achham,1752,1747,5,0
2021-02-19,Sudurpaschim,Kanchanpur,1941,1922,12,7
2021-02-19,Sudurpaschim,Kailali,6095,6037,38,20
2021-02-19,Sudurpaschim,Dadeldhura,781,778,0,3
2021-02-19,Sudurpaschim,Doti,1427,1421,2,4
2021-02-19,Sudurpaschim,Darchula,409,404,4,1
2021-02-19,Sudurpaschim,Bajhang,1090,1083,2,5
2021-02-19,Sudurpaschim,Bajura,724,720,2,2
2021-02-19,Sudurpaschim,Baitadi,741,731,2,8
