Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2020-09-29,Province 1,Ilam,99,95,0,4
2020-09-29,Province 1,Udayapur,182,155,1,26
2020-09-29,Province 1,Okhaldhunga,116,83,0,33
2020-09-29,Province 1,Khotang,67,56,0,11
2020-09-29,Province 1,Jhapa,949,817,7,125
2020-09-29,Province 1,Taplejung,26,22,0,4
2020-09-29,Province 1,Terhathum,40,30,0,10
2020-09-29,Province 1,Dhankuta,58,53,0,5
2020-09-29,Province 1,Panchthar,37,33,0,4
2020-09-29,Province 1,Bhojpur,47,35,0,12
2020-09-29,Province 1,Morang,3996,2719,35,1242
2020-09-29,Province 1,Sankhuwasabha,94,80,0,14
2020-09-29,Province 1,Sunsari,2046,1541,17,488
2020-09-29,Province 1,Solukhumbu,15,14,0,1
2020-09-29,Province 2,Dhanusa,2027,1969,19,39
2020-09-29,Province 2,Parsa,2864,2745,45,74
2020-09-29,Province 2,Bara,1576,1518,18,40
2020-09-29,Province 2,Mahottari,1582,1524,13,45
2020-09-29,Province 2,Rautahat,2235,2146,8,81
2020-09-29,Province 2,Saptari,1307,1172,11,124
2020-09-29,Province 2,Sarlahi,2430,2382,8,40
2020-09-29,Province 2,Siraha,1501,835,10,656
2020-09-29,Bagmati,Kathmandu,24045,13278,104,10663
2020-09-29,Bagmati,Kavrepalanchok,602,420,5,177
2020-09-29,Bagmati,Chitawan,2458,1692,21,745
2020-09-29,Bagmati,Dolakha,143,108,5,30
2020-09-29,Bagmati,Dhading,518,397,3,118
2020-09-29,Bagmati,Nuwakot,214,136,0,78
2020-09-29,Bagmati,Bhaktapur,2490,1456,24,1010
2020-09-29,Bagmati,Makwanpur,1500,1052,14,434
2020-09-29,Bagmati,Rasuwa,21,17,1,3
2020-09-29,Bagmati,Ramechhap,179,132,0,47
2020-09-29,Bagmati,Lalitpur,2984,1546,26,1412
2020-09-29,Bagmati,Sindhupalchok,189,141,6,42
2020-09-29,Bagmati,Sindhuli,167,118,0,49
2020-09-29,Gandaki,Kaski,1077,748,11,318
2020-09-29,Gandaki,Gorkha,420,312,5,103
2020-09-29,Gandaki,Tanahu,522,391,5,126
2020-09-29,Gandaki,Nawalparasi East,1047,866,1,180
2020-09-29,Gandaki,Parbat,143,131,0,12
2020-09-29,Gandaki,Manang,4,4,0,0
2020-09-29,Gandaki,Mustang,1,1,0,0
2020-09-29,Gandaki,Myagdi,58,51,1,6
2020-09-29,Gandaki,Lamjung,447,412,0,35
2020-09-29,Gandaki,Baglung,452,362,1,89
2020-09-29,Gandaki,Syangja,451,379,3,69
2020-09-29,Province 5,Arghakhanchi,460,456,2,2
2020-09-29,Province 5,Kapilbastu,1397,1290,11,96
2020-09-29,Province 5,Gulmi,581,491,4,86
2020-09-29,Province 5,Dang,1224,980,2,242
2020-09-29,Province 5,Nawalparasi West,575,569,8,49
2020-09-29,Province 5,Palpa,811,717,4,90
2020-09-29,Province 5,Pyuthan,586,514,2,70
2020-09-29,Province 5,Bardiya,757,590,5,162
2020-09-29,Province 5,Banke,2104,1676,20,408
2020-09-29,Province 5,Rukum East,79,72,0,7
2020-09-29,Province 5,Rupandehi,3015,2080,28,907
2020-09-29,Province 5,Rolpa,150,120,0,30
2020-09-29,Karnali,Kalikot,136,121,0,15
2020-09-29,Karnali,Jajarkot,74,71,0,3
2020-09-29,Karnali,Jumla,270,220,0,50
2020-09-29,Karnali,Dolpa,6,5,1,0
2020-09-29,Karnali,Dailekh,1146,1099,1,46
2020-09-29,Karnali,Mugu,15,13,0,2
2020-09-29,Karnali,Rukum West,115,107,0,8
2020-09-29,Karnali,Salyan,419,380,0,39
2020-09-29,Karnali,Surkhet,1647,1164,4,479
2020-09-29,Karnali,Humla,7,5,0,2
2020-09-29,Sudurpaschim,Achham,1081,1057,3,21
2020-09-29,Sudurpaschim,Kanchanpur,869,811,1,57
2020-09-29,Sudurpaschim,Kailali,2653,2190,9,454
2020-09-29,Sudurpaschim,Dadeldhura,356,351,0,5
2020-09-29,Sudurpaschim,Doti,1082,1049,0,33
2020-09-29,Sudurpaschim,Darchula,112,103,0,9
2020-09-29,Sudurpaschim,Bajhang,595,557,1,37
2020-09-29,Sudurpaschim,Bajura,632,630,1,1
2020-09-29,Sudurpaschim,Baitadi,443,407,0,36
