Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2020-10-28,Province 1,Ilam,184,129,0,55
2020-10-28,Province 1,Udayapur,387,233,1,153
2020-10-28,Province 1,Okhaldhunga,163,131,1,31
2020-10-28,Province 1,Khotang,114,93,0,21
2020-10-28,Province 1,Jhapa,2068,1217,10,841
2020-10-28,Province 1,Taplejung,48,35,0,13
2020-10-28,Province 1,Terhathum,69,47,3,19
2020-10-28,Province 1,Dhankuta,125,83,1,41
2020-10-28,Province 1,Panchthar,52,43,0,9
2020-10-28,Province 1,Bhojpur,74,60,0,14
2020-10-28,Province 1,Morang,8739,5687,46,3006
2020-10-28,Province 1,Sankhuwasabha,173,104,0,69
2020-10-28,Province 1,Sunsari,6053,3631,52,2370
2020-10-28,Province 1,Solukhumbu,37,21,0,16
2020-10-28,Province 2,Dhanusa,2395,2200,21,174
2020-10-28,Province 2,Parsa,3173,2975,46,152
2020-10-28,Province 2,Bara,1856,1669,20,167
2020-10-28,Province 2,Mahottari,1819,1731,17,71
2020-10-28,Province 2,Rautahat,2555,2408,11,136
2020-10-28,Province 2,Saptari,1720,1489,12,219
2020-10-28,Province 2,Sarlahi,2618,2541,13,64
2020-10-28,Province 2,Siraha,1800,1632,13,155
2020-10-28,Bagmati,Kathmandu,57896,41493,202,16201
2020-10-28,Bagmati,Kavrepalanchok,1529,958,8,563
2020-10-28,Bagmati,Chitawan,4478,3210,43,1225
2020-10-28,Bagmati,Dolakha,271,188,6,77
2020-10-28,Bagmati,Dhading,1144,700,10,434
2020-10-28,Bagmati,Nuwakot,590,341,5,244
2020-10-28,Bagmati,Bhaktapur,5422,4284,59,1079
2020-10-28,Bagmati,Makwanpur,3104,2110,20,974
2020-10-28,Bagmati,Rasuwa,83,30,1,52
2020-10-28,Bagmati,Ramechhap,338,271,2,65
2020-10-28,Bagmati,Lalitpur,8170,5714,58,2398
2020-10-28,Bagmati,Sindhupalchok,513,306,10,197
2020-10-28,Bagmati,Sindhuli,360,287,1,72
2020-10-28,Gandaki,Kaski,2280,1443,15,822
2020-10-28,Gandaki,Gorkha,760,587,8,165
2020-10-28,Gandaki,Tanahu,910,692,7,211
2020-10-28,Gandaki,Nawalparasi East,1915,1325,5,585
2020-10-28,Gandaki,Parbat,217,165,0,52
2020-10-28,Gandaki,Manang,5,5,0,0
2020-10-28,Gandaki,Mustang,4,1,2,1
2020-10-28,Gandaki,Myagdi,103,73,2,28
2020-10-28,Gandaki,Lamjung,615,549,0,66
2020-10-28,Gandaki,Baglung,760,578,1,181
2020-10-28,Gandaki,Syangja,639,521,4,114
2020-10-28,Province 5,Arghakhanchi,690,551,5,134
2020-10-28,Province 5,Kapilbastu,1699,1475,11,213
2020-10-28,Province 5,Gulmi,771,663,6,102
2020-10-28,Province 5,Dang,2283,1520,4,759
2020-10-28,Province 5,Nawalparasi West,973,726,12,235
2020-10-28,Province 5,Palpa,1059,932,4,123
2020-10-28,Province 5,Pyuthan,842,684,3,155
2020-10-28,Province 5,Bardiya,1167,970,7,190
2020-10-28,Province 5,Banke,3091,2595,22,474
2020-10-28,Province 5,Rukum East,98,84,0,14
2020-10-28,Province 5,Rupandehi,5919,4257,50,1612
2020-10-28,Province 5,Rolpa,176,166,0,10
2020-10-28,Karnali,Kalikot,232,170,1,61
2020-10-28,Karnali,Jajarkot,88,73,0,15
2020-10-28,Karnali,Jumla,362,288,0,74
2020-10-28,Karnali,Dolpa,21,16,1,4
2020-10-28,Karnali,Dailekh,1447,1240,1,206
2020-10-28,Karnali,Mugu,25,16,0,9
2020-10-28,Karnali,Rukum West,180,151,1,28
2020-10-28,Karnali,Salyan,571,502,0,69
2020-10-28,Karnali,Surkhet,2579,2175,6,398
2020-10-28,Karnali,Humla,23,14,0,9
2020-10-28,Sudurpaschim,Achham,1183,1124,3,56
2020-10-28,Sudurpaschim,Kanchanpur,1086,958,2,126
2020-10-28,Sudurpaschim,Kailali,3636,3023,9,604
2020-10-28,Sudurpaschim,Dadeldhura,444,395,0,49
2020-10-28,Sudurpaschim,Doti,1245,1157,0,88
2020-10-28,Sudurpaschim,Darchula,294,177,1,116
2020-10-28,Sudurpaschim,Bajhang,688,628,1,59
2020-10-28,Sudurpaschim,Bajura,637,634,1,2
2020-10-28,Sudurpaschim,Baitadi,517,470,0,47
