Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2021-02-04,Province 1,Ilam,476,470,5,1
2021-02-04,Province 1,Udayapur,678,664,10,4
2021-02-04,Province 1,Okhaldhunga,273,263,6,4
2021-02-04,Province 1,Khotang,224,221,0,3
2021-02-04,Province 1,Jhapa,5010,4965,40,5
2021-02-04,Province 1,Taplejung,161,160,0,1
2021-02-04,Province 1,Terhathum,159,148,5,6
2021-02-04,Province 1,Dhankuta,273,261,9,3
2021-02-04,Province 1,Panchthar,183,177,2,4
2021-02-04,Province 1,Bhojpur,163,160,3,0
2021-02-04,Province 1,Morang,13171,13102,66,3
2021-02-04,Province 1,Sankhuwasabha,392,390,1,1
2021-02-04,Province 1,Sunsari,9128,9047,76,5
2021-02-04,Province 1,Solukhumbu,192,186,4,2
2021-02-04,Province 2,Dhanusa,3073,3037,29,7
2021-02-04,Province 2,Parsa,3489,3429,54,6
2021-02-04,Province 2,Bara,2161,2117,32,12
2021-02-04,Province 2,Mahottari,2047,2024,19,4
2021-02-04,Province 2,Rautahat,2789,2768,17,4
2021-02-04,Province 2,Saptari,2149,2110,25,14
2021-02-04,Province 2,Sarlahi,2844,2818,22,4
2021-02-04,Province 2,Siraha,2272,2248,21,3
2021-02-04,Bagmati,Kathmandu,101674,99817,499,1358
2021-02-04,Bagmati,Kavrepalanchok,3574,3530,31,13
2021-02-04,Bagmati,Chitawan,7963,7826,65,72
2021-02-04,Bagmati,Dolakha,782,758,16,8
2021-02-04,Bagmati,Dhading,1777,1745,23,9
2021-02-04,Bagmati,Nuwakot,1574,1531,18,25
2021-02-04,Bagmati,Bhaktapur,9232,9101,115,16
2021-02-04,Bagmati,Makwanpur,4413,4370,35,8
2021-02-04,Bagmati,Rasuwa,236,226,1,9
2021-02-04,Bagmati,Ramechhap,563,550,11,2
2021-02-04,Bagmati,Lalitpur,16061,15850,160,51
2021-02-04,Bagmati,Sindhupalchok,1020,997,16,7
2021-02-04,Bagmati,Sindhuli,592,574,8,10
2021-02-04,Gandaki,Kaski,7787,7584,106,97
2021-02-04,Gandaki,Gorkha,1506,1465,18,23
2021-02-04,Gandaki,Tanahu,1860,1820,30,10
2021-02-04,Gandaki,Nawalparasi East,3093,3069,9,15
2021-02-04,Gandaki,Parbat,498,482,4,12
2021-02-04,Gandaki,Manang,15,11,1,3
2021-02-04,Gandaki,Mustang,43,40,2,1
2021-02-04,Gandaki,Myagdi,294,274,4,16
2021-02-04,Gandaki,Lamjung,1140,1123,7,10
2021-02-04,Gandaki,Baglung,1280,1247,8,25
2021-02-04,Gandaki,Syangja,1196,1166,20,10
2021-02-04,Province 5,Arghakhanchi,1039,1017,10,12
2021-02-04,Province 5,Kapilbastu,2282,2237,18,27
2021-02-04,Province 5,Gulmi,1232,1189,13,30
2021-02-04,Province 5,Dang,4156,4075,39,42
2021-02-04,Province 5,Nawalparasi West,1609,1577,24,8
2021-02-04,Province 5,Palpa,2255,2218,23,14
2021-02-04,Province 5,Pyuthan,1081,1069,5,7
2021-02-04,Province 5,Bardiya,1938,1913,14,11
2021-02-04,Province 5,Banke,5085,5021,45,19
2021-02-04,Province 5,Rukum East,116,111,1,4
2021-02-04,Province 5,Rupandehi,9578,9409,93,76
2021-02-04,Province 5,Rolpa,323,314,3,6
2021-02-04,Karnali,Kalikot,291,289,2,0
2021-02-04,Karnali,Jajarkot,121,118,0,3
2021-02-04,Karnali,Jumla,478,472,1,5
2021-02-04,Karnali,Dolpa,55,52,1,2
2021-02-04,Karnali,Dailekh,1635,1627,5,3
2021-02-04,Karnali,Mugu,35,35,0,0
2021-02-04,Karnali,Rukum West,254,252,2,0
2021-02-04,Karnali,Salyan,674,672,0,2
2021-02-04,Karnali,Surkhet,2927,2909,15,3
2021-02-04,Karnali,Humla,37,34,1,2
2021-02-04,Sudurpaschim,Achham,1752,1745,5,2
2021-02-04,Sudurpaschim,Kanchanpur,1934,1909,11,14
2021-02-04,Sudurpaschim,Kailali,6073,6009,37,27
2021-02-04,Sudurpaschim,Dadeldhura,781,771,0,10
2021-02-04,Sudurpaschim,Doti,1425,1419,2,4
2021-02-04,Sudurpaschim,Darchula,409,404,4,1
2021-02-04,Sudurpaschim,Bajhang,1090,1076,2,12
2021-02-04,Sudurpaschim,Bajura,723,718,2,3
2021-02-04,Sudurpaschim,Baitadi,734,710,2,22
