Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2020-11-10,Province 1,Ilam,233,182,1,50
2020-11-10,Province 1,Udayapur,509,367,4,138
2020-11-10,Province 1,Okhaldhunga,202,151,1,50
2020-11-10,Province 1,Khotang,170,115,0,55
2020-11-10,Province 1,Jhapa,2970,1999,19,952
2020-11-10,Province 1,Taplejung,56,47,0,9
2020-11-10,Province 1,Terhathum,101,65,4,32
2020-11-10,Province 1,Dhankuta,187,119,2,66
2020-11-10,Province 1,Panchthar,82,52,0,30
2020-11-10,Province 1,Bhojpur,104,73,0,31
2020-11-10,Province 1,Morang,10579,8484,54,2041
2020-11-10,Province 1,Sankhuwasabha,197,159,0,38
2020-11-10,Province 1,Sunsari,7301,5845,62,1394
2020-11-10,Province 1,Solukhumbu,108,29,1,78
2020-11-10,Province 2,Dhanusa,2644,2391,23,230
2020-11-10,Province 2,Parsa,3284,3134,47,103
2020-11-10,Province 2,Bara,1981,1841,21,119
2020-11-10,Province 2,Mahottari,1906,1807,17,82
2020-11-10,Province 2,Rautahat,2702,2533,12,157
2020-11-10,Province 2,Saptari,1867,1699,16,152
2020-11-10,Province 2,Sarlahi,2704,2622,14,68
2020-11-10,Province 2,Siraha,1979,1778,17,184
2020-11-10,Bagmati,Kathmandu,74344,57378,280,16686
2020-11-10,Bagmati,Kavrepalanchok,2370,1521,13,836
2020-11-10,Bagmati,Chitawan,5876,4307,52,1517
2020-11-10,Bagmati,Dolakha,473,271,9,193
2020-11-10,Bagmati,Dhading,1309,1139,12,158
2020-11-10,Bagmati,Nuwakot,941,580,8,353
2020-11-10,Bagmati,Bhaktapur,6684,5387,73,1224
2020-11-10,Bagmati,Makwanpur,3596,3065,23,508
2020-11-10,Bagmati,Rasuwa,116,83,1,32
2020-11-10,Bagmati,Ramechhap,404,349,5,50
2020-11-10,Bagmati,Lalitpur,10547,8125,72,2350
2020-11-10,Bagmati,Sindhupalchok,692,511,10,171
2020-11-10,Bagmati,Sindhuli,443,359,5,79
2020-11-10,Gandaki,Kaski,3780,2184,28,1568
2020-11-10,Gandaki,Gorkha,979,750,11,218
2020-11-10,Gandaki,Tanahu,1188,898,9,281
2020-11-10,Gandaki,Nawalparasi East,2409,1870,5,534
2020-11-10,Gandaki,Parbat,293,217,0,76
2020-11-10,Gandaki,Manang,5,5,0,0
2020-11-10,Gandaki,Mustang,11,2,2,7
2020-11-10,Gandaki,Myagdi,154,103,2,49
2020-11-10,Gandaki,Lamjung,707,616,1,90
2020-11-10,Gandaki,Baglung,858,757,1,100
2020-11-10,Gandaki,Syangja,806,624,6,176
2020-11-10,Province 5,Arghakhanchi,763,685,5,73
2020-11-10,Province 5,Kapilbastu,1851,1688,13,150
2020-11-10,Province 5,Gulmi,893,768,8,117
2020-11-10,Province 5,Dang,2855,2200,16,639
2020-11-10,Province 5,Nawalparasi West,1157,971,15,171
2020-11-10,Province 5,Palpa,1511,1059,4,448
2020-11-10,Province 5,Pyuthan,876,843,3,30
2020-11-10,Province 5,Bardiya,1391,1168,7,216
2020-11-10,Province 5,Banke,3534,3160,33,341
2020-11-10,Province 5,Rukum East,104,95,0,9
2020-11-10,Province 5,Rupandehi,7158,5921,59,1178
2020-11-10,Province 5,Rolpa,219,176,2,41
2020-11-10,Karnali,Kalikot,270,234,1,35
2020-11-10,Karnali,Jajarkot,98,87,0,11
2020-11-10,Karnali,Jumla,408,348,0,60
2020-11-10,Karnali,Dolpa,29,20,1,8
2020-11-10,Karnali,Dailekh,1532,1444,2,86
2020-11-10,Karnali,Mugu,29,25,0,4
2020-11-10,Karnali,Rukum West,206,181,1,24
2020-11-10,Karnali,Salyan,589,571,0,18
2020-11-10,Karnali,Surkhet,2698,2593,8,97
2020-11-10,Karnali,Humla,27,23,0,4
2020-11-10,Sudurpaschim,Achham,1219,1180,3,36
2020-11-10,Sudurpaschim,Kanchanpur,1222,1083,2,137
2020-11-10,Sudurpaschim,Kailali,4189,3632,17,540
2020-11-10,Sudurpaschim,Dadeldhura,496,444,0,52
2020-11-10,Sudurpaschim,Doti,1315,1268,1,46
2020-11-10,Sudurpaschim,Darchula,321,294,2,25
2020-11-10,Sudurpaschim,Bajhang,755,688,1,66
2020-11-10,Sudurpaschim,Bajura,649,636,1,12
2020-11-10,Sudurpaschim,Baitadi,545,499,0,46
