Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2021-01-11,Province 1,Ilam,473,459,5,9
2021-01-11,Province 1,Udayapur,673,649,10,14
2021-01-11,Province 1,Okhaldhunga,265,254,5,6
2021-01-11,Province 1,Khotang,218,215,0,3
2021-01-11,Province 1,Jhapa,4962,4896,38,28
2021-01-11,Province 1,Taplejung,159,159,0,0
2021-01-11,Province 1,Terhathum,154,142,5,7
2021-01-11,Province 1,Dhankuta,268,254,7,7
2021-01-11,Province 1,Panchthar,177,170,2,5
2021-01-11,Province 1,Bhojpur,160,156,2,2
2021-01-11,Province 1,Morang,13121,12993,66,62
2021-01-11,Province 1,Sankhuwasabha,389,387,1,1
2021-01-11,Province 1,Sunsari,9090,8985,76,29
2021-01-11,Province 1,Solukhumbu,189,184,4,1
2021-01-11,Province 2,Dhanusa,3055,3014,27,14
2021-01-11,Province 2,Parsa,3474,3405,54,15
2021-01-11,Province 2,Bara,2146,2103,32,11
2021-01-11,Province 2,Mahottari,2039,2016,19,4
2021-01-11,Province 2,Rautahat,2783,2763,17,3
2021-01-11,Province 2,Saptari,2112,2079,25,8
2021-01-11,Province 2,Sarlahi,2836,2809,21,6
2021-01-11,Province 2,Siraha,2263,2236,21,6
2021-01-11,Bagmati,Kathmandu,98929,96293,481,2155
2021-01-11,Bagmati,Kavrepalanchok,3495,3448,31,16
2021-01-11,Bagmati,Chitawan,7622,7441,62,119
2021-01-11,Bagmati,Dolakha,762,718,15,29
2021-01-11,Bagmati,Dhading,1736,1695,23,18
2021-01-11,Bagmati,Nuwakot,1459,1426,18,15
2021-01-11,Bagmati,Bhaktapur,9054,8849,111,94
2021-01-11,Bagmati,Makwanpur,4373,4309,34,30
2021-01-11,Bagmati,Rasuwa,228,209,1,18
2021-01-11,Bagmati,Ramechhap,556,543,10,3
2021-01-11,Bagmati,Lalitpur,15615,15197,152,266
2021-01-11,Bagmati,Sindhupalchok,995,966,16,13
2021-01-11,Bagmati,Sindhuli,579,547,7,25
2021-01-11,Gandaki,Kaski,7288,7030,102,156
2021-01-11,Gandaki,Gorkha,1475,1417,18,40
2021-01-11,Gandaki,Tanahu,1801,1756,28,17
2021-01-11,Gandaki,Nawalparasi East,3028,3002,8,18
2021-01-11,Gandaki,Parbat,466,444,4,18
2021-01-11,Gandaki,Manang,15,8,0,7
2021-01-11,Gandaki,Mustang,42,39,2,1
2021-01-11,Gandaki,Myagdi,257,240,4,13
2021-01-11,Gandaki,Lamjung,1108,1082,7,19
2021-01-11,Gandaki,Baglung,1205,1169,5,31
2021-01-11,Gandaki,Syangja,1176,1158,15,3
2021-01-11,Province 5,Arghakhanchi,1003,972,10,21
2021-01-11,Province 5,Kapilbastu,2240,2147,18,75
2021-01-11,Province 5,Gulmi,1196,1153,11,32
2021-01-11,Province 5,Dang,4079,3958,37,84
2021-01-11,Province 5,Nawalparasi West,1588,1555,21,12
2021-01-11,Province 5,Palpa,2173,2116,7,50
2021-01-11,Province 5,Pyuthan,1070,1050,5,15
2021-01-11,Province 5,Bardiya,1876,1843,14,19
2021-01-11,Province 5,Banke,4743,4654,43,46
2021-01-11,Province 5,Rukum East,115,109,0,6
2021-01-11,Province 5,Rupandehi,9373,9078,78,217
2021-01-11,Province 5,Rolpa,314,297,3,14
2021-01-11,Karnali,Kalikot,291,288,2,1
2021-01-11,Karnali,Jajarkot,119,117,0,2
2021-01-11,Karnali,Jumla,473,453,1,19
2021-01-11,Karnali,Dolpa,54,46,1,7
2021-01-11,Karnali,Dailekh,1629,1618,4,7
2021-01-11,Karnali,Mugu,35,35,0,0
2021-01-11,Karnali,Rukum West,254,251,2,1
2021-01-11,Karnali,Salyan,670,669,0,1
2021-01-11,Karnali,Surkhet,2919,2892,15,12
2021-01-11,Karnali,Humla,36,32,1,3
2021-01-11,Sudurpaschim,Achham,1750,1730,5,15
2021-01-11,Sudurpaschim,Kanchanpur,1903,1810,11,82
2021-01-11,Sudurpaschim,Kailali,6025,5829,35,161
2021-01-11,Sudurpaschim,Dadeldhura,764,742,0,22
2021-01-11,Sudurpaschim,Doti,1418,1408,2,8
2021-01-11,Sudurpaschim,Darchula,408,394,4,10
2021-01-11,Sudurpaschim,Bajhang,1035,1014,2,19
2021-01-11,Sudurpaschim,Bajura,717,707,2,8
2021-01-11,Sudurpaschim,Baitadi,728,687,2,39
