Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2020-10-30,Province 1,Ilam,191,137,0,54
2020-10-30,Province 1,Udayapur,401,251,1,149
2020-10-30,Province 1,Okhaldhunga,169,135,1,33
2020-10-30,Province 1,Khotang,119,96,0,23
2020-10-30,Province 1,Jhapa,2240,1315,10,915
2020-10-30,Province 1,Taplejung,48,38,0,10
2020-10-30,Province 1,Terhathum,75,56,3,16
2020-10-30,Province 1,Dhankuta,131,86,1,44
2020-10-30,Province 1,Panchthar,53,44,0,9
2020-10-30,Province 1,Bhojpur,79,63,0,16
2020-10-30,Province 1,Morang,9026,6147,46,2833
2020-10-30,Province 1,Sankhuwasabha,176,115,0,61
2020-10-30,Province 1,Sunsari,6250,4154,52,2044
2020-10-30,Province 1,Solukhumbu,39,21,1,17
2020-10-30,Province 2,Dhanusa,2417,2228,22,167
2020-10-30,Province 2,Parsa,3192,3019,46,127
2020-10-30,Province 2,Bara,1867,1691,20,156
2020-10-30,Province 2,Mahottari,1827,1743,17,67
2020-10-30,Province 2,Rautahat,2577,2439,11,127
2020-10-30,Province 2,Saptari,1741,1521,13,207
2020-10-30,Province 2,Sarlahi,2625,2550,14,61
2020-10-30,Province 2,Siraha,1830,1679,14,137
2020-10-30,Bagmati,Kathmandu,60742,44288,212,16242
2020-10-30,Bagmati,Kavrepalanchok,1608,1115,10,483
2020-10-30,Bagmati,Chitawan,4698,3400,45,1253
2020-10-30,Bagmati,Dolakha,314,199,7,108
2020-10-30,Bagmati,Dhading,1171,832,11,328
2020-10-30,Bagmati,Nuwakot,635,361,6,268
2020-10-30,Bagmati,Bhaktapur,5650,4422,63,1165
2020-10-30,Bagmati,Makwanpur,3231,2321,20,890
2020-10-30,Bagmati,Rasuwa,87,30,1,56
2020-10-30,Bagmati,Ramechhap,347,287,3,57
2020-10-30,Bagmati,Lalitpur,8599,6196,58,2345
2020-10-30,Bagmati,Sindhupalchok,533,342,10,181
2020-10-30,Bagmati,Sindhuli,375,307,1,67
2020-10-30,Gandaki,Kaski,2465,1540,18,907
2020-10-30,Gandaki,Gorkha,809,621,8,180
2020-10-30,Gandaki,Tanahu,952,721,7,224
2020-10-30,Gandaki,Nawalparasi East,1975,1452,5,518
2020-10-30,Gandaki,Parbat,234,176,0,58
2020-10-30,Gandaki,Manang,5,5,0,0
2020-10-30,Gandaki,Mustang,4,2,2,0
2020-10-30,Gandaki,Myagdi,112,80,2,30
2020-10-30,Gandaki,Lamjung,626,564,0,62
2020-10-30,Gandaki,Baglung,768,650,1,117
2020-10-30,Gandaki,Syangja,658,528,5,125
2020-10-30,Province 5,Arghakhanchi,697,564,5,128
2020-10-30,Province 5,Kapilbastu,1709,1498,11,200
2020-10-30,Province 5,Gulmi,784,691,6,87
2020-10-30,Province 5,Dang,2347,1703,4,640
2020-10-30,Province 5,Nawalparasi West,988,778,12,198
2020-10-30,Province 5,Palpa,1071,953,4,114
2020-10-30,Province 5,Pyuthan,843,747,3,93
2020-10-30,Province 5,Bardiya,1193,998,7,188
2020-10-30,Province 5,Banke,3169,2673,22,474
2020-10-30,Province 5,Rukum East,99,86,0,13
2020-10-30,Province 5,Rupandehi,6096,4579,52,1465
2020-10-30,Province 5,Rolpa,178,168,0,10
2020-10-30,Karnali,Kalikot,257,185,1,71
2020-10-30,Karnali,Jajarkot,93,75,0,18
2020-10-30,Karnali,Jumla,375,297,0,78
2020-10-30,Karnali,Dolpa,22,17,1,4
2020-10-30,Karnali,Dailekh,1463,1279,1,183
2020-10-30,Karnali,Mugu,25,16,0,9
2020-10-30,Karnali,Rukum West,180,154,1,25
2020-10-30,Karnali,Salyan,572,504,0,68
2020-10-30,Karnali,Surkhet,2587,2295,6,286
2020-10-30,Karnali,Humla,25,15,0,10
2020-10-30,Sudurpaschim,Achham,1184,1131,3,50
2020-10-30,Sudurpaschim,Kanchanpur,1101,970,2,129
2020-10-30,Sudurpaschim,Kailali,3668,3079,9,580
2020-10-30,Sudurpaschim,Dadeldhura,451,396,0,55
2020-10-30,Sudurpaschim,Doti,1247,1185,0,62
2020-10-30,Sudurpaschim,Darchula,295,216,1,78
2020-10-30,Sudurpaschim,Bajhang,691,631,1,59
2020-10-30,Sudurpaschim,Bajura,637,635,1,1
2020-10-30,Sudurpaschim,Baitadi,517,473,0,44
