Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2021-01-25,Province 1,Ilam,476,467,5,4
2021-01-25,Province 1,Udayapur,675,660,10,5
2021-01-25,Province 1,Okhaldhunga,271,257,6,8
2021-01-25,Province 1,Khotang,221,217,0,4
2021-01-25,Province 1,Jhapa,4995,4948,39,8
2021-01-25,Province 1,Taplejung,160,159,0,1
2021-01-25,Province 1,Terhathum,157,146,5,6
2021-01-25,Province 1,Dhankuta,271,258,9,4
2021-01-25,Province 1,Panchthar,180,172,2,6
2021-01-25,Province 1,Bhojpur,163,159,3,1
2021-01-25,Province 1,Morang,13166,13093,66,7
2021-01-25,Province 1,Sankhuwasabha,392,389,1,2
2021-01-25,Province 1,Sunsari,9115,9029,76,10
2021-01-25,Province 1,Solukhumbu,191,185,4,2
2021-01-25,Province 2,Dhanusa,3063,3029,29,5
2021-01-25,Province 2,Parsa,3488,3421,54,13
2021-01-25,Province 2,Bara,2155,2113,32,10
2021-01-25,Province 2,Mahottari,2043,2020,19,4
2021-01-25,Province 2,Rautahat,2786,2765,17,4
2021-01-25,Province 2,Saptari,2144,2103,25,16
2021-01-25,Province 2,Sarlahi,2842,2815,22,5
2021-01-25,Province 2,Siraha,2271,2243,21,7
2021-01-25,Bagmati,Kathmandu,100900,98602,493,1805
2021-01-25,Bagmati,Kavrepalanchok,3551,3496,31,24
2021-01-25,Bagmati,Chitawan,7839,7658,62,119
2021-01-25,Bagmati,Dolakha,777,739,16,22
2021-01-25,Bagmati,Dhading,1763,1729,23,11
2021-01-25,Bagmati,Nuwakot,1551,1466,18,67
2021-01-25,Bagmati,Bhaktapur,9188,9041,115,32
2021-01-25,Bagmati,Makwanpur,4406,4353,34,19
2021-01-25,Bagmati,Rasuwa,233,222,1,10
2021-01-25,Bagmati,Ramechhap,562,549,10,3
2021-01-25,Bagmati,Lalitpur,15942,15642,159,141
2021-01-25,Bagmati,Sindhupalchok,1016,991,16,9
2021-01-25,Bagmati,Sindhuli,587,558,8,21
2021-01-25,Gandaki,Kaski,7601,7371,106,124
2021-01-25,Gandaki,Gorkha,1493,1447,18,28
2021-01-25,Gandaki,Tanahu,1838,1794,30,14
2021-01-25,Gandaki,Nawalparasi East,3068,3039,9,20
2021-01-25,Gandaki,Parbat,492,467,4,21
2021-01-25,Gandaki,Manang,15,11,1,3
2021-01-25,Gandaki,Mustang,43,39,2,2
2021-01-25,Gandaki,Myagdi,283,260,4,19
2021-01-25,Gandaki,Lamjung,1129,1107,7,15
2021-01-25,Gandaki,Baglung,1254,1213,8,33
2021-01-25,Gandaki,Syangja,1187,1162,20,5
2021-01-25,Province 5,Arghakhanchi,1027,998,10,19
2021-01-25,Province 5,Kapilbastu,2270,2218,18,34
2021-01-25,Province 5,Gulmi,1215,1172,12,31
2021-01-25,Province 5,Dang,4134,4046,38,50
2021-01-25,Province 5,Nawalparasi West,1604,1573,24,7
2021-01-25,Province 5,Palpa,2229,2183,20,26
2021-01-25,Province 5,Pyuthan,1080,1065,5,10
2021-01-25,Province 5,Bardiya,1923,1895,14,14
2021-01-25,Province 5,Banke,5040,4915,44,81
2021-01-25,Province 5,Rukum East,116,110,1,5
2021-01-25,Province 5,Rupandehi,9516,9324,90,102
2021-01-25,Province 5,Rolpa,320,309,3,8
2021-01-25,Karnali,Kalikot,291,289,2,0
2021-01-25,Karnali,Jajarkot,120,118,0,2
2021-01-25,Karnali,Jumla,476,461,1,14
2021-01-25,Karnali,Dolpa,55,52,1,2
2021-01-25,Karnali,Dailekh,1632,1624,5,3
2021-01-25,Karnali,Mugu,35,35,0,0
2021-01-25,Karnali,Rukum West,254,252,2,0
2021-01-25,Karnali,Salyan,673,670,0,3
2021-01-25,Karnali,Surkhet,2927,2905,15,7
2021-01-25,Karnali,Humla,37,33,1,3
2021-01-25,Sudurpaschim,Achham,1751,1744,5,2
2021-01-25,Sudurpaschim,Kanchanpur,1929,1890,11,28
2021-01-25,Sudurpaschim,Kailali,6060,5989,37,34
2021-01-25,Sudurpaschim,Dadeldhura,775,763,0,12
2021-01-25,Sudurpaschim,Doti,1420,1416,2,2
2021-01-25,Sudurpaschim,Darchula,409,404,4,1
2021-01-25,Sudurpaschim,Bajhang,1074,1062,2,10
2021-01-25,Sudurpaschim,Bajura,723,717,2,4
2021-01-25,Sudurpaschim,Baitadi,731,702,2,27
