Date,Province,District,Total Cases,Recovered,Death,Under Treatment
2020-12-01,Province 1,Ilam,342,256,5,81
2020-12-01,Province 1,Udayapur,614,553,8,53
2020-12-01,Province 1,Okhaldhunga,237,203,2,32
2020-12-01,Province 1,Khotang,203,185,0,18
2020-12-01,Province 1,Jhapa,4304,3525,30,749
2020-12-01,Province 1,Taplejung,120,72,0,48
2020-12-01,Province 1,Terhathum,134,115,5,14
2020-12-01,Province 1,Dhankuta,240,209,5,26
2020-12-01,Province 1,Panchthar,153,123,0,30
2020-12-01,Province 1,Bhojpur,138,119,2,17
2020-12-01,Province 1,Morang,12074,11505,62,507
2020-12-01,Province 1,Sankhuwasabha,322,273,0,49
2020-12-01,Province 1,Sunsari,8397,8001,71,325
2020-12-01,Province 1,Solukhumbu,160,145,2,13
2020-12-01,Province 2,Dhanusa,2895,2773,25,97
2020-12-01,Province 2,Parsa,3387,3316,54,17
2020-12-01,Province 2,Bara,2073,2013,27,33
2020-12-01,Province 2,Mahottari,1991,1955,19,17
2020-12-01,Province 2,Rautahat,2752,2715,17,20
2020-12-01,Province 2,Saptari,2036,1953,21,62
2020-12-01,Province 2,Sarlahi,2793,2761,15,17
2020-12-01,Province 2,Siraha,2176,2070,18,88
2020-12-01,Bagmati,Kathmandu,88302,81110,386,6806
2020-12-01,Bagmati,Kavrepalanchok,3039,2683,24,332
2020-12-01,Bagmati,Chitawan,6695,6453,58,184
2020-12-01,Bagmati,Dolakha,618,536,11,71
2020-12-01,Bagmati,Dhading,1516,1396,19,101
2020-12-01,Bagmati,Nuwakot,1207,1096,10,101
2020-12-01,Bagmati,Bhaktapur,7995,7298,93,604
2020-12-01,Bagmati,Makwanpur,4040,3793,31,216
2020-12-01,Bagmati,Rasuwa,138,123,1,14
2020-12-01,Bagmati,Ramechhap,473,444,7,22
2020-12-01,Bagmati,Lalitpur,13359,11884,114,1361
2020-12-01,Bagmati,Sindhupalchok,871,790,14,67
2020-12-01,Bagmati,Sindhuli,501,458,6,37
2020-12-01,Gandaki,Kaski,5411,4480,50,881
2020-12-01,Gandaki,Gorkha,1291,1099,12,180
2020-12-01,Gandaki,Tanahu,1520,1343,15,162
2020-12-01,Gandaki,Nawalparasi East,2761,2561,6,194
2020-12-01,Gandaki,Parbat,387,345,1,41
2020-12-01,Gandaki,Manang,5,5,0,0
2020-12-01,Gandaki,Mustang,36,31,2,3
2020-12-01,Gandaki,Myagdi,198,165,2,31
2020-12-01,Gandaki,Lamjung,846,777,3,66
2020-12-01,Gandaki,Baglung,1028,953,3,72
2020-12-01,Gandaki,Syangja,999,894,9,96
2020-12-01,Province 5,Arghakhanchi,852,784,6,62
2020-12-01,Province 5,Kapilbastu,2042,1901,15,126
2020-12-01,Province 5,Gulmi,1053,952,10,91
2020-12-01,Province 5,Dang,3553,3104,26,423
2020-12-01,Province 5,Nawalparasi West,1398,1265,19,114
2020-12-01,Province 5,Palpa,1843,1669,4,170
2020-12-01,Province 5,Pyuthan,961,913,4,44
2020-12-01,Province 5,Bardiya,1617,1496,10,111
2020-12-01,Province 5,Banke,4030,3784,36,210
2020-12-01,Province 5,Rukum East,105,101,0,4
2020-12-01,Province 5,Rupandehi,8190,7636,69,485
2020-12-01,Province 5,Rolpa,268,241,3,24
2020-12-01,Karnali,Kalikot,275,272,2,1
2020-12-01,Karnali,Jajarkot,109,99,0,10
2020-12-01,Karnali,Jumla,437,395,0,42
2020-12-01,Karnali,Dolpa,30,29,1,0
2020-12-01,Karnali,Dailekh,1584,1565,3,16
2020-12-01,Karnali,Mugu,31,29,0,2
2020-12-01,Karnali,Rukum West,224,218,2,4
2020-12-01,Karnali,Salyan,637,610,0,27
2020-12-01,Karnali,Surkhet,2749,2697,14,38
2020-12-01,Karnali,Humla,32,29,1,2
2020-12-01,Sudurpaschim,Achham,1279,1232,4,43
2020-12-01,Sudurpaschim,Kanchanpur,1381,1237,5,139
2020-12-01,Sudurpaschim,Kailali,4853,4597,23,233
2020-12-01,Sudurpaschim,Dadeldhura,594,533,0,61
2020-12-01,Sudurpaschim,Doti,1349,1337,1,11
2020-12-01,Sudurpaschim,Darchula,368,350,4,14
2020-12-01,Sudurpaschim,Bajhang,841,779,1,61
2020-12-01,Sudurpaschim,Bajura,668,651,1,16
2020-12-01,Sudurpaschim,Baitadi,626,532,0,94
